article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,wikidata_id,name_de,description_en,description_de
466207,Nadia Boulanger,Female,1887,Paris,,France,Europe,48.8567,2.3508,Musician,Music,Arts,28,712110,25433,23.246,Q140619,Nadia Boulanger,"French musician, conductor, and teacher (1887-1979)","französische Musikpädagogin, Komponistin und Dirigentin"
145837,Julian Huxley,Male,1887,London,,United Kingdom,Europe,51.50722,-0.1275,Biologist,Natural Sciences,Science & Technology,31,808387,26077,23.246,Q243419,Julian Huxley,"British evolutionary biologist, philosopher, author (1887–1975)","englischer Biologe, Philosoph und Schriftsteller (1887–1975)"
16097,Johann Elert Bode,Male,1747,Hamburg,,Germany,Europe,53.56528,10.00139,Astronomer,Natural Sciences,Science & Technology,29,195425,6739,23.2452,Q76966,Johann Elert Bode,Prusian astronomer (1747–1826),preußischer Astronom
61998,John Grisham,Male,1955,Jonesboro,AR,United States,North America,35.82806,-90.69417,Writer,Language,Humanities,46,6217973,135173,23.2448,Q106465,John Grisham,American writer (born 1955),US-amerikanischer Schriftsteller
155753,Vladimir Ashkenazy,Male,1937,Nizhny Novgorod,,Russia,Europe,56.32694,44.0075,Musician,Music,Arts,27,895971,33184,23.2441,Q157785,Wladimir Dawidowitsch Aschkenasi,Icelandic pianist and conductor from Russia (born 1937),russischer Pianist und Dirigent
67757,Robert Wise,Male,1914,Winchester,IN,United States,North America,40.17306,-84.9775,Film Director,Film And Theatre,Arts,31,895850,28898,23.243,Q59821,Robert Wise,"American film director, film producer and film editor (1914–2005)","US-amerikanischer Filmregisseur, Filmproduzent und Filmeditor"
611315,Vasily Blyukher,Male,1889,Barschinka,,Russia,Europe,,,Military Personnel,Military,Institutions,32,388778,12149,23.2424,Q48129,Wassili Konstantinowitsch Blücher,Soviet marshal (1889–1938),sowjetischer Marschall
44932,Carlo Rubbia,Male,1934,Gorizia,,Italy,Europe,45.93333,13.61667,Physicist,Natural Sciences,Science & Technology,41,758815,18508,23.2422,Q187199,Carlo Rubbia,Italian particle physicist,italienischer Physiker
160071,Otto Klemperer,Male,1885,Wrocław,,Poland,Europe,51.1,17.03333,Conductor,Music,Arts,26,599419,23055,23.242,Q155136,Otto Klemperer,German conductor and composer (1885–1973),deutscher Dirigent und Komponist
143160,Nino Rota,Male,1911,Milan,,Italy,Europe,45.46667,9.18333,Composer,Music,Arts,35,2114932,60427,23.2419,Q214665,Nino Rota,Italian composer,italienischer Komponist
106014,Auguste Piccard,Male,1884,Basel,,Switzerland,Europe,47.56667,7.6,Physicist,Natural Sciences,Science & Technology,30,777175,25906,23.2416,Q210719,Auguste Piccard,Swiss physicist (1884–1962),"Schweizer Wissenschaftler, Physiker und Erfinder"
8401973,Desmond Tutu,Male,1931,Klerksdorp,,South Africa,Africa,-26.86667,26.66667,Religious Figure,Religion,Institutions,69,6333888,91795,23.2407,Q43033,Desmond Tutu,"South African churchman, politician, archbishop, Nobel Prize winner (1931–2021)","südafrikanischer Kirchenmann, Politiker, Erzbischof, Nobelpreisträger (1931–2021)"
141931,J. M. Barrie,Male,1860,Kirriemuir,,United Kingdom,Europe,56.66921,-3.0051,Writer,Language,Humanities,40,3787309,94683,23.2406,Q81796,J. M. Barrie,Scottish writer and playwright (1860–1937),britischer Schriftsteller und Dramatiker
531714,Kurt Schuschnigg,Male,1897,Riva del Garda,,Italy,Europe,45.88333,10.85,Politician,Government,Institutions,31,650893,20997,23.2387,Q738635,Kurt Schuschnigg,Chancellor of Austria (1897-1977),"österreichischer Politiker, Bundeskanzler (1897-1977)"
69577,Charles Albert of Sardinia,Male,1798,Turin,,Italy,Europe,45.06889,7.68611,Politician,Government,Institutions,27,778124,28819,23.2385,Q181261,Carlo Alberto I. von Sardinien,King of Sardinia from 1831 to 1849,König von Sardinien und Herzog von Savoyen
405696,Nathan Söderblom,Male,1866,Uppsala,,Sweden,Europe,59.85806,17.64472,Religious Figure,Religion,Institutions,32,266321,8323,23.2384,Q159723,Nathan Söderblom,Swedish clergyman and archbishop (1866–1931),schwedischer lutherischer Theologe und Friedensnobelpreisträger
105587,Sofia Kovalevskaya,Female,1850,Moscow,,Russia,Europe,55.75,37.61667,Mathematician,Math,Science & Technology,43,744304,17309,23.2377,Q184535,Sofja Wassiljewna Kowalewskaja,19th-century Russian mathematician,russische Mathematikerin (1850–1891)
70650,Alfonso VII of León,Male,1105,Caldas de Reis,,Spain,Europe,42.60278,-8.63833,Politician,Government,Institutions,26,353073,13580,23.2359,Q312767,Alfons VII.,Castilian monarch,König von Kastilien und León
17917,Lars von Trier,Male,1956,Kongens Lyngby,,Denmark,Europe,55.77,12.5,Film Director,Film And Theatre,Arts,55,8475478,154100,23.2342,Q133730,Lars von Trier,Danish film director and screenwriter (born 1956),dänischer Filmregisseur und Drehbuchautor
46720,William Tecumseh Sherman,Male,1820,Lancaster,OH,United States,North America,39.7193,-82.60529,Military Personnel,Military,Institutions,40,3868295,96707,23.2337,Q188936,William T. Sherman,United States Army general (1820–1891),Unions-General des Sezessionskriegs
539074,Georges Dumézil,Male,1898,Paris,,France,Europe,48.8567,2.3508,Linguist,Language,Humanities,27,438388,16237,23.2337,Q310590,Georges Dumézil,French philologist (1898-1986),französischer Religionswissenschaftler
254402,Miguel of Portugal,Male,1802,Lisbon,,Portugal,Europe,38.7506,-9.2587,Nobleman,Government,Institutions,27,523392,19385,23.2328,Q310790,Michael I.,King of Portugal from 1828 to 1834,König von Portugal (1828-1834)
16324,John Hancock,Male,1737,Boston,MA,United States,North America,42.206,-71.005,Politician,Government,Institutions,30,3429123,114304,23.2323,Q272774,John Hancock,American Patriot and statesman during the American Revolution (1737–1793),amerikanischer Kaufmann und Politiker
262459,Rob Halford,Male,1951,The Royal Town of Sutton Coldfield,,United Kingdom,Europe,52.563,-1.822,Singer,Music,Arts,31,4930915,159062,23.2319,Q271576,Rob Halford,British heavy metal singer,britischer Heavy-Metal-Sänger
378674,Luigi Nono,Male,1924,Venice,,Italy,Europe,45.4375,12.33583,Composer,Music,Arts,29,530630,18298,23.2313,Q160451,Luigi Nono,Italian composer (1924-1990),italienischer Komponist
166969,Slavoj Žižek,Male,1949,Ljubljana,,Slovenia,Europe,46.05556,14.50833,Philosopher,Philosophy,Humanities,43,4223561,98222,23.2311,Q184750,Slavoj Žižek,Slovenian philosopher (born 1949),"slowenischer Philosoph, Psychoanalytiker und Kulturkritiker"
400421,Abbas Kiarostami,Male,1940,Tehran,,Iran,Asia,35.69611,51.42306,Film Director,Film And Theatre,Arts,34,1508887,44379,23.2308,Q55210,Abbas Kiarostami,"Iranian film director, screenwriter, photographer and film producer (1940-2016)","iranischer Drehbuchautor, Filmregisseur und Lyriker"
400249,Paul Reynaud,Male,1878,Barcelonnette,,France,Europe,44.3867,6.6531,Politician,Government,Institutions,27,565710,20952,23.2291,Q161076,Paul Reynaud,French politician and lawyer (1878-1966),französischer Politiker (1878–1966)
89753,Alain Resnais,Male,1922,Vannes,,France,Europe,47.6559,-2.7603,Film Director,Film And Theatre,Arts,29,1518112,52349,23.2289,Q218022,Alain Resnais,French film director (1922-2014),französischer Filmregisseur
393625,Omar al-Bashir,Male,1944,Hosh Bannaga,,Sudan,Africa,,,Politician,Government,Institutions,52,2626622,50512,23.2287,Q57265,Umar al-Baschir,President of Sudan from 1989 to 2019,"sudanesischer Politiker, ehemaliger Staatschef Sudans"
16308,Jet Li,Male,1963,Beijing,,China,Asia,39.91667,116.38333,Actor,Film And Theatre,Arts,54,22726161,420855,23.2273,Q159577,Jet Li,Chinese-Singaporean martial artist and actor,chinesischer Schauspieler
80020,Manu Chao,Male,1961,Paris,,France,Europe,48.8567,2.3508,Singer,Music,Arts,34,7298542,214663,23.2272,Q207898,Manu Chao,Spanish musician,französisch-spanischer Sänger und Musiker
697510,José de Espronceda,Male,1808,Almendralejo,,Spain,Europe,38.68306,-6.40917,Writer,Language,Humanities,33,1340785,40630,23.2269,Q209077,José de Espronceda,Spanish poet (1808-1842),spanischer Lyriker
4998606,Andrew III of Hungary,Male,1265,Venice,,Italy,Europe,45.4375,12.33583,Politician,Government,Institutions,26,286596,11023,23.2268,Q298056,Andreas III.,King of Hungary and Croatia between 1290 and 1301,König von Ungarn
141986,Toussaint Louverture,Male,1743,Haiti,,France,Europe,,,Social Activist,Activism,Public Figure,35,2602584,74360,23.2262,Q205783,Toussaint Louverture,Haitian national hero (1743–1803),haitianischer Nationalheld
80051,Norodom Sihanouk,Male,1922,Phnom Penh,,Cambodia,Asia,11.56368,104.93112,Politician,Government,Institutions,54,2367554,43844,23.226,Q160318,Norodom Sihanouk,Cambodian monarch and politician (1922–2012),"kambodschanischer Adliger, König von Kambodscha"
481941,Wendell Meredith Stanley,Male,1904,Ridgeville,IN,United States,North America,40.29083,-85.02917,Chemist,Natural Sciences,Science & Technology,37,242950,6566,23.2255,Q105937,Wendell Meredith Stanley,"American biochemist and virologist, winner of the Nobel Prize in Chemistry (1946)","US-amerikanischer Biochemiker und Virologe, Träger des Nobelpreises für Chemie (1946)"
388129,Jacobus Arminius,Male,1560,Oudewater,,Netherlands,Europe,52.03,4.88,Philosopher,Philosophy,Humanities,26,404884,15572,23.2242,Q313070,Jacobus Arminius,"Dutch theologian, inspirator of Arminianism, champion of tolerance (1560-1609)",Hochschullehrer
323750,Carlos Saavedra Lamas,Male,1878,Buenos Aires,,Argentina,South America,-34.60333,-58.38167,Politician,Government,Institutions,37,442050,11947,23.2237,Q193672,Carlos Saavedra Lamas,Argentine politician (1878-1959),argentinischer Politiker
203499,Gustav Fechner,Male,1801,Bad Muskau,,Germany,Europe,51.59167,14.75833,Psychologist,Social Sciences,Science & Technology,30,565938,18865,23.2237,Q76881,Gustav Theodor Fechner,German scientist (1801-1887),deutscher Physiker und Philosoph
267929,Sali Berisha,Male,1944,Viçidol,,Albania,Europe,42.38694,20.17583,Politician,Government,Institutions,46,1120877,24367,23.2235,Q57625,Sali Berisha,Albanian politician,"albanischer Politiker, 2. Präsident der Republik Albanien (1992 - 1997)"
164420,Jean Henri Fabre,Male,1823,Saint-Léons,,France,Europe,44.2164,2.9867,Biologist,Natural Sciences,Science & Technology,27,507309,18789,23.2222,Q313348,Jean-Henri Fabre,French entomologist and author (1823-1915),französischer Entomologe und Autor
37736,Roger Zelazny,Male,1937,Euclid,OH,United States,North America,41.59556,-81.51917,Writer,Language,Humanities,28,1117172,39899,23.222,Q295406,Roger Zelazny,U.S. science fiction and fantasy writer and poet (1937–1995),US-amerikanischer Schriftsteller
320445,Luis Alvarez,Male,1911,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Physicist,Natural Sciences,Science & Technology,46,673647,14645,23.2219,Q178344,Luis Walter Alvarez,"American experimental physicist, inventor, and professor (1911–1988)",amerikanischer Physiker
602445,Sadako Sasaki,Female,1943,Hiroshima,,Japan,Asia,34.38528,132.45528,Social Activist,Activism,Public Figure,30,2424600,80820,23.2213,Q231997,Sadako Sasaki,Japanese origami artist,"japanische Schülerin, Opfer des Atombombenabwurfs auf Hiroshima"
563540,Heinrich Lenz,Male,1804,Tartu,,Estonia,Europe,58.38333,26.71667,Physicist,Natural Sciences,Science & Technology,29,416003,14345,23.2184,Q154325,Emil Lenz,Baltic German physicist (1804-1865),deutsch-baltischer Physiker (1804-1865)
319684,Léon Jouhaux,Male,1879,Paris,,France,Europe,48.8567,2.3508,Social Activist,Activism,Public Figure,34,229107,6738,23.2184,Q155415,Léon Jouhaux,French trade unionist (1879–1954),französischer Gewerkschafter und Friedensnobelpreisträger (1879–1954)
1421978,Vasily Zhukovsky,Male,1783,Tula,,Russia,Europe,54.2,37.61667,Writer,Language,Humanities,33,261660,7929,23.2183,Q157623,Wassili Andrejewitsch Schukowski,Russian poet (1783-1852),russischer Dichter und Übersetzer
144026,Emilio Aguinaldo,Male,1869,Manila,,Philippines,Asia,14.43333,120.9,Politician,Government,Institutions,42,3425936,81570,23.218,Q188939,Emilio Aguinaldo,President of the Philippines from 1899 to 1902,"philippinischer General, Nationalheld und Unabhängigkeitsführer innerhalb des Katipunan"
174182,Kakuei Tanaka,Male,1918,Niigata,,Japan,Asia,,,Politician,Government,Institutions,29,2677048,92312,23.2178,Q297644,Tanaka Kakuei,Japanese politician (1918–1993),64. und 65. Premierminister Japans
671962,Alain Robbe-Grillet,Male,1922,Brest,,France,Europe,48.3908,-4.4856,Writer,Language,Humanities,35,1048013,29943,23.2178,Q216266,Alain Robbe-Grillet,French author and film director (1922–2008),"französischer Agraringenieur, Filmemacher und Schriftsteller"
161947,Alan Greenspan,Male,1926,New York,NY,United States,North America,40.79028,-73.95972,Economist,Social Sciences,Science & Technology,37,4683815,126590,23.2172,Q193635,Alan Greenspan,American economist and financial advisor (born 1926),US-amerikanischer Wirtschaftswissenschaftler und Vorsitzender der US-Notenbank
8487,David Brewster,Male,1781,Jedburgh,,United Kingdom,Europe,55.477,-2.546,Physicist,Natural Sciences,Science & Technology,26,312563,12022,23.2166,Q168468,David Brewster,Scottish astronomer and mathematician (1781–1868),"schottischer Physiker, Erfinder des Kaleidoskops (1781–1868)"
663342,Josip Jelačić,Male,1801,Petrovaradin,,Serbia,Europe,45.25,19.86667,Military Personnel,Military,Institutions,29,520549,17950,23.216,Q154418,Joseph Jelačić von Bužim,Austrian general (1801-1859),österreichischer Feldherr und Ban von Kroatien
23370128,Ken Thompson,Male,1943,New Orleans,LA,United States,North America,29.95,-90.06667,Computer Scientist,Computer Science,Science & Technology,40,1437712,35943,23.216,Q1107006,,"American programmer and computer scientist, co-creator of the Unix operating system (born 1943)","US-amerikanischer Programmierer und Informatiker, Mitentwickler des Unix-Betriebssystems"
11240679,Stieg Larsson,Male,1954,Skelleftehamn,,Sweden,Europe,64.68333,21.23333,Writer,Language,Humanities,43,12768801,296949,23.2152,Q186317,Stieg Larsson,Swedish author (1954–2004),"schwedischer Journalist, Schriftsteller und Herausgeber des antirassistischen Magazins Expo"
80481,Juliana of the Netherlands,Female,1909,The Hague,,Netherlands,Europe,52.081,4.306,Politician,Government,Institutions,44,2516450,57192,23.2152,Q154946,Juliana,Queen of the Netherlands from 1948 to 1980 (1909-2004),Königin der Niederlande (1948–1980)
396548,Ilya Frank,Male,1908,Saint Petersburg,,Russia,Europe,59.95,30.3,Physicist,Natural Sciences,Science & Technology,38,239844,6312,23.2134,Q192703,Ilja Michailowitsch Frank,Soviet physicist,"russischer Physiker, 1958 Nobelpreis für Physik"
708064,Rita Levi-Montalcini,Female,1909,Turin,,Italy,Europe,45.06667,7.7,Physician,Medicine,Science & Technology,50,3293711,65874,23.2123,Q185007,Rita Levi-Montalcini,Italian neurologist (1909–2012),italienisch-amerikanische Neurobiologin (1909-2012)
452431,Lavoslav Ružička,Male,1887,Vukovar,,Croatia,Europe,45.35,19,Chemist,Natural Sciences,Science & Technology,37,277382,7497,23.2103,Q122996,Leopold Ružička,Croatian scientist (1887-1976),Schweizer Chemiker und Nobelpreisträger
50678,Matthias Jakob Schleiden,Male,1804,Hamburg,,Germany,Europe,53.56528,10.00139,Biologist,Natural Sciences,Science & Technology,35,1632862,46653,23.2102,Q76747,Matthias Jacob Schleiden,German botanist and philosopher (1804-1881),deutscher Botaniker und Philosoph (1804-1881)
179334,Isaac Babel,Male,1894,Odessa,,Ukraine,Europe,46.46667,30.73333,Writer,Language,Humanities,32,547119,17097,23.2101,Q49080,Isaak Emmanuilowitsch Babel,"Russian language journalist, playwright, literary translator, and short story writer (1894–1940)",sowjetischer Journalist und Schriftsteller
163892,Viggo Mortensen,Male,1958,New York,NY,United States,North America,40.79028,-73.95972,Actor,Film And Theatre,Arts,47,15620134,332343,23.21,Q171363,Viggo Mortensen,American actor,dänisch-US-amerikanischer Schauspieler
340372,Wilhelm Liebknecht,Male,1826,Gießen,,Germany,Europe,50.58333,8.66667,Politician,Government,Institutions,28,371963,13284,23.2099,Q20127,Wilhelm Liebknecht,"German journalist, writer and socialist politician (1826–1900)","deutscher Journalist, Schriftsteller und sozialistischer Politiker (1826–1900)"
16449,Jerome K. Jerome,Male,1859,Walsall,,United Kingdom,Europe,52.58,-1.98,Writer,Language,Humanities,34,916049,26943,23.2095,Q218698,Jerome K. Jerome,English humorist (1859-1927),englischer Autor (1859-1927)
177801,John Rhys-Davies,Male,1944,Ammanford,,United Kingdom,Europe,51.8,-3.993,Actor,Film And Theatre,Arts,31,5980040,192905,23.2083,Q16455,John Rhys-Davies,Welsh actor,britischer Schauspieler
21222213,Robert Burns,Male,1759,Alloway,,United Kingdom,Europe,55.43,-4.636,Writer,Language,Humanities,63,4795977,76127,23.208,Q81960,Robert Burns,Scottish poet and lyricist (1759–1796),schottischer Dichter und Texter
61150,Baudouin of Belgium,Male,1930,Laeken,,Belgium,Europe,50.86667,4.35,Politician,Government,Institutions,45,1422474,31611,23.2077,Q12976,Baudouin I.,fifth king of the Belgians (1930–1993),König der Belgier (1951–1993)
